1160,63,137,695,919,827
1161,25,564,366,461,350
1162,51,895,1265,2,344
1163,229,1166,174,1530,1084
1164,518,922,350,1399,815
1165,1180,562,117,388,815
1166,666,515,582,1579,689
1167,1141,679,327,1324,129
1168,717,328,1507,592,1673
1169,350,1423,588,657,1260
1170,895,343,1260,346,355
1171,919,895,228,758,1080
1173,1377,1136,203,839,562
1174,562,1389,1136,171,10
1175,1617,117,751,1260,772
1176,339,1545,768,110,44
1177,1228,73,696,439,117
1179,1446,1464,290,833,1102
1180,1406,562,1357,120,895
1181,287,1286,372,346,388
1182,949,118,1087,824,1261
1183,562,137,203,1262,895
1184,1261,1248,1484,867,1418
1185,916,379,217,1063,184
1186,665,1130,48,200,164
1187,489,959,1000,833,1139
1188,1441,1541,327,344,895
1189,514,197,1260,1003,1444
1190,1530,522,601,1526,796
1191,1541,350,823,895,218
1193,186,1212,350,640,657
1194,1080,1332,137,1051,1564
1195,569,265,350,186,33
1197,137,833,971,1616,260
1198,410,1435,641,1018,229
1199,649,1554,1609,117,1106
1200,137,1166,357,1579,1222
1202,1504,476,346,1446,1564
1203,344,148,740,1340,815
1204,719,572,1551,601,1222
1205,186,1157,1497,81,665
1206,1335,461,829,238,1464
1207,350,33,265,186,569
1208,1530,582,895,704,796
1209,147,1260,885,831,117
1211,931,895,287,1112,44
1212,816,350,743,1157,121
1213,1530,1526,582,704,796
1214,435,1112,935,1340,249
1215,30,552,744,895,1303
1216,895,564,1541,1157,565
1217,1357,1624,931,355,895
1218,344,1262,1446,815,833
1219,895,1626,563,565,880
1220,640,356,265,657,186
1221,95,919,781,738,48
1222,1247,1084,1530,1282,1166
1223,292,706,186,350,588
1224,407,1463,337,236,1051
1225,1166,673,1530,1554,1579
1226,895,203,574,743,350
1227,564,895,825,273,386
1228,657,816,895,292,831
1230,610,264,895,346,743
1231,825,740,692,569,583
1232,724,137,563,668,1332
1233,1315,696,117,1662,388
1234,1654,379,717,1217,120
1236,1507,120,1260,137,815
1237,895,679,1025,1152,1541
1238,740,815,1406,327,831
1239,1000,1303,379,1087,909
1241,596,743,121,588,292
1242,504,197,652,163,522
1243,895,218,564,919,230
1244,117,58,1260,147,546
1245,717,298,931,230,167
1246,450,696,1338,768,895
1247,1222,1166,1530,137,582
1248,1261,1484,867,1418,411
1249,704,451,1190,1530,1036
1250,142,1554,835,1433,689
1251,1262,599,344,58,184
1253,689,1090,186,566,957
1254,344,564,73,117,228
1255,203,223,895,25,75
1256,1257,565,147,689,657
1257,1256,565,147,689,657
1258,1679,42,875,476,1260
1259,75,1051,1260,1663,1020
1260,1507,743,657,631,1157
1261,1248,1484,867,1418,411
1262,833,959,344,184,578
1263,1136,25,1370,825,562
1265,450,344,918,895,350
1267,588,895,657,1260,922
1268,346,327,895,565,1157
1269,504,197,689,505,522
1270,337,407,684,344,388
1271,350,121,743,458,33
1272,298,291,717,1631,1260
1273,743,1157,1080,895,588
1274,184,833,693,1139,1152
1276,880,1626,1111,562,1389
1277,895,1626,657,588,1260
1278,657,33,350,569,743
1279,738,562,1389,1180,736
1280,895,823,1324,689,564
1281,781,1441,357,203,1137
1282,1222,704,703,1084,1492
1283,1260,872,833,284,120
1284,555,44,1046,1257,1256
1285,880,738,698,1389,10
1286,327,287,565,895,816
1287,265,669,327,640,117
1288,530,483,1464,1222,1677
1289,265,350,186,33,706
1290,203,329,348,186,1502
1291,1679,1262,137,833,1652
1292,350,1207,564,33,186
1293,95,823,462,564,895
1294,264,681,743,565,895
1295,895,1260,933,841,564
1296,137,530,515,1465,1280
1297,458,1136,743,351,1324
1298,610,42,1260,705,563
1299,673,1050,835,1020,1554
1300,1638,186,657,698,895
1301,652,192,197,502,1411
1302,51,379,148,1087,564
1303,1000,388,1625,1477,1517
1305,681,743,264,186,564
1306,148,51,33,627,815
1307,605,2,151,1087,564
1308,197,1020,1600,18,102
1309,1507,489,833,1212,1354
1310,652,530,1020,719,137
1311,738,971,880,476,941
1312,1261,1248,1484,867,1418
1313,1157,565,354,1541,351
1314,141,1324,117,218,344
1315,1176,116,1503,1431,1147
1316,565,1112,922,816,831
1317,515,1530,1357,224,579
1318,262,514,1324,640,1530
1319,837,1130,1565,510,714
1320,1273,562,1226,1579,895
1322,1080,681,1273,564,292
1323,1136,964,1565,1509,1087
1324,350,565,121,657,1157
1325,1565,564,117,895,823
1326,1530,532,582,370,1208
1327,706,569,657,565,692
1328,1260,895,689,831,959
1330,1565,117,964,1216,1541
1331,933,880,738,389,592
1332,895,1075,951,825,564
1333,1529,1616,257,1663,668
1334,203,1136,975,458,81
1335,238,461,1446,1517,1206
1336,895,951,379,228,374
1337,349,895,351,344,1601
1338,141,895,696,63,458
1339,483,1530,1464,229,1608
1340,327,692,112,325,1112
1341,831,147,515,1260,344
1342,1357,895,1260,1602,631
1343,1631,1601,717,657,1157
1346,203,1219,388,10,95
1347,350,816,121,292,565
1350,132,762,1101,464,645
1352,356,1260,1136,743,1602
1353,829,1008,1300,388,1226
1354,1260,1357,601,1507,1378
1355,344,918,895,147,740
1356,1465,1102,1354,1368,1000
1357,743,264,1624,1629,1260
1358,1389,1092,736,16,738
1360,387,1157,743,417,588
1361,167,1342,1343,1180,116
1362,1474,203,137,1564,1222
1363,1441,895,919,628,564
1365,922,121,895,588,959
1366,51,937,794,1431,344
1368,1260,895,1407,823,717
1370,825,1273,1136,203,564
1371,1357,689,229,1377,582
1372,238,743,97,1678,1260
1374,743,565,264,292,1157
1375,968,218,564,51,1541
1376,476,1260,290,42,1170
1377,895,565,743,1294,264
1378,1354,117,230,895,751
1379,738,880,971,884,990
1380,1311,738,1221,792,884
1381,1503,450,228,1523,823
1382,1180,895,332,951,1342
1384,598,1368,895,1565,823
1385,895,1507,1000,815,833
1386,117,17,80,1317,1638
1387,33,588,186,171,569
1388,657,816,751,1212,1260
1389,738,971,562,171,736
1391,1260,1401,164,1051,1579
1392,717,1260,562,693,1157
1393,895,565,346,392,1441
1395,1607,880,978,1377,895
1396,46,228,1565,1541,387
1397,1554,1166,203,675,946
1399,121,350,743,758,565
1400,1128,602,880,978,171
1401,346,1157,186,350,1374
1402,1441,1511,949,592,1260
1404,388,569,450,1300,33
1405,738,971,880,1389,1232
1406,212,657,1340,922,1260
1407,1260,841,895,1357,1507
1408,1222,736,149,483,1677
1409,1474,880,1087,1200,1608
1410,73,350,116,564,327
1411,530,1674,1530,502,689
1412,1111,738,837,1389,1405
1413,564,231,228,73,743
1414,546,544,373,1640,1303
1415,388,423,252,82,5
1416,565,228,758,325,344
1417,1303,1677,483,1000,1464
1418,1261,1248,1484,867,411
1419,68,50,123,810,826
1421,1530,1674,1282,1435,1084
1422,186,1497,62,33,81
1423,350,588,121,743,292
1424,137,1260,1341,117,75
1425,1043,1050,1020,1474,1564
1426,1138,837,1389,880,713
1427,141,1314,849,450,772
1428,1261,1248,1484,867,1418
1429,1680,46,339,337,895
1431,116,564,565,1507,895
1432,1441,458,564,292,1157
1433,1530,704,1166,1377,582
1434,1260,1441,355,1511,1463
1435,1530,514,522,1421,689
1436,44,245,951,51,895
1437,203,829,562,645,1474
1438,565,564,230,346,73
1439,743,565,628,569,325
1440,1507,564,895,388,423
1441,1157,743,717,350,588
1442,1542,186,458,1539,1136
1443,564,1631,344,73,1464
1444,1003,878,822,197,1149
1445,738,1389,1593,562,1111
1446,290,153,1599,695,42
1447,455,1378,823,887,674
1448,221,223,65,762,1157
1450,689,489,705,530,673
1451,1579,601,719,704,1084
1452,522,1681,1530,1421,1674
1454,1354,483,1298,1310,705
1455,1166,1282,1579,474,1222
1456,159,327,613,548,1211
1457,564,344,1483,565,758
1458,946,1166,993,142,483
1459,895,1260,1507,951,51
1460,350,564,33,1477,1625
1462,422,388,1565,418,1375
1463,895,82,200,346,563
1464,1517,229,1677,73,1000
1465,1000,723,1356,1411,971
1466,1260,1663,841,640,374
1467,1080,562,405,1332,978
1468,112,1157,565,743,1212
1470,880,1389,171,1219,1626
1471,569,458,1046,292,692
1472,1649,919,1221,895,1232
1474,839,1579,1020,1084,1222
1475,951,668,1075,1564,990
1476,673,130,1554,572,607
1477,1625,1260,565,743,1441
1478,743,292,895,657,631
1479,692,366,440,458,632
1480,895,252,346,42,163
1481,1340,1152,442,599,740
1482,588,743,986,203,229
1483,458,565,895,816,679
1484,1261,1248,867,1418,411
1485,458,81,1126,632,569
1486,1565,1300,203,598,1384
1487,1084,1608,1020,1222,1579
1488,922,816,565,1212,350
1489,1000,597,476,344,42
1490,1679,1020,641,1530,1190
1491,562,1013,186,895,1025
1492,1282,1530,1222,704,1433
1493,1530,522,572,863,1464
1494,388,10,387,564,1615
1495,1183,344,1072,933,366
1496,1179,344,1517,217,1441
1497,81,186,1655,63,82
1499,186,757,348,329,1571
1500,344,1477,1625,442,1260
1502,689,1678,743,515,582
1503,768,895,450,1381,1141
1504,1202,476,346,1446,1564
1506,489,120,959,613,705
1507,1260,895,1602,1157,717
1508,223,186,198,588,81
1509,895,328,51,1507,370
1510,1545,895,2,933,1151
1511,833,875,287,1260,1262
1513,476,1102,42,290,1679
1514,137,203,562,971,1541
1515,1377,919,1579,1084,582
1517,229,550,689,1464,530
1518,569,471,895,949,682
1519,689,1208,572,1166,582
1520,1624,895,203,1025,743
1521,116,327,564,350,743
1522,1483,1377,895,841,743
1523,1381,1565,232,228,895
1524,1260,895,743,346,350
1525,1474,736,738,1564,971
1526,1530,582,579,229,572
1527,562,951,880,1087,171
1528,223,81,186,121,588
1529,257,1273,562,1260,1136
1530,1526,601,582,704,572
1532,1593,1389,310,24,738
1533,141,1370,968,1483,1338
1534,1090,1497,1655,186,504
1537,459,1357,1624,788,1370
1538,226,10,880,1103,1118
1539,458,569,186,825,1157
1540,564,919,1377,350,33
1541,895,565,823,1136,228
1542,1442,186,458,1539,1136
1543,592,537,328,555,717
1544,203,1370,1226,1541,73
1545,564,565,895,717,1157
1546,229,1464,1517,1401,1112
1547,375,62,81,186,292
1548,51,44,569,1157,1598
1550,1517,530,1018,415,229
1551,1084,1530,1526,1579,1222
1552,1222,1377,1166,1208,1530
1553,8,823,1567,1347,87
1554,572,689,1530,666,1166
1555,895,563,919,137,346
1556,1377,1013,895,350,1080
1559,839,147,388,1020,1084
1560,434,1222,137,1020,1149
1561,589,1166,196,1554,203
1564,1474,25,476,562,1441
1565,450,1541,895,117,228
1566,1298,605,42,1123,610
1567,823,1553,1065,1347,628
1570,137,927,203,1579,1483
1571,81,464,223,186,296
1572,738,736,919,1221,971
1573,522,1213,447,262,514
1574,1389,900,1273,562,981
1575,1260,217,895,120,692
1576,564,681,292,350,33
1577,1303,203,219,1371,1000
1578,698,713,884,1474,1433
1579,1084,652,1166,1149,1530
1580,895,350,388,1212,265
1581,350,33,922,657,569
1582,1450,673,1354,530,420
1583,640,631,343,186,841
1585,350,951,823,1399,895
1587,705,1310,563,1454,1298
1588,184,344,1024,1488,228
1589,1579,1084,1222,1020,1050
1593,713,919,1389,1136,1532
1594,738,919,1221,870,1389
1595,1679,355,328,1139,1640
1596,758,564,689,218,831
1597,10,880,1020,1285,1475
1598,350,33,265,743,1157
1599,640,186,221,1446,1260
1600,1579,1084,652,1377,137
1601,657,264,1357,743,895
1602,743,1260,631,264,1157
1603,1389,462,738,1483,24
1604,675,190,1681,203,572
1605,1221,137,762,1679,48
1606,309,588,743,895,112
1607,1395,880,978,1377,895
1608,1084,1530,1222,1526,704
1609,582,1530,1464,1526,689
1610,722,344,794,565,350
1611,327,831,823,148,895
1612,839,186,203,757,567
1613,895,1554,1503,640,696
1614,1100,1605,242,1362,357
1615,565,743,717,1157,706
1616,1507,1157,1136,462,184
1617,1175,117,751,1260,772
1618,706,292,350,816,565
1619,292,895,564,350,1112
1620,689,1341,1208,1554,530
1621,1260,379,1000,951,895
1622,951,1357,388,933,895
1623,1128,1593,24,1642,837
1624,743,264,1157,291,1357
1625,1477,1260,565,743,1441
1626,895,350,374,569,1157
1627,839,1377,1166,689,1579
1629,743,588,264,292,569
1631,743,58,1624,291,631
1632,696,564,717,1260,565
1635,1678,645,1350,857,701
1636,137,132,857,1678,197
1637,137,1517,1350,895,229
1638,147,1300,344,564,328
1640,1139,328,1679,833,959
1641,1260,132,895,42,610
1642,1157,1389,978,1623,350
1643,1262,1000,1465,1385,1459
1644,1520,562,743,1631,564
1645,1261,1248,1484,867,1418
1647,121,743,781,449,588
1648,1316,696,1338,957,450
1649,564,895,562,117,149
1650,1261,1248,1484,867,1418
1651,346,1157,326,121,833
1652,1631,58,1260,1507,717
1653,1407,1152,1342,895,744
1654,1234,379,717,1217,120
1655,1497,63,82,81,417
1656,186,640,689,1377,33
1658,711,73,1507,1407,462
1659,42,12,163,132,476
1661,934,344,740,717,42
1662,148,350,823,740,565
1663,257,1602,1260,1377,665
1664,704,1433,1579,1474,1208
1665,1662,751,740,815,141
1666,471,569,322,57,546
1668,42,476,1102,833,287
1670,171,562,1389,713,1626
1672,203,329,348,117,1401
1673,564,717,344,565,895
1674,1530,522,1411,229,502
1675,949,895,1087,366,1136
1676,875,1357,1507,1260,1601
1677,483,1464,1303,1517,229
1678,1502,346,238,1441,1357
1679,833,1260,355,58,1631
1680,1429,46,339,337,895
1681,1530,582,1084,203,704
1682,1541,1191,1567,51,1216
